clip_id,path,class,camera_motion,video_quality,fps,frames,width,height,duration_sec,has_letterbox,letterbox_ratio,L_top_px,L_bottom_px,L_left_px,L_right_px
Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\golf\Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_0.avi,golf,static,good,30,78,320,240,2.6,FALSE,0,0,0,0,0
Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\golf\Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_2.avi,golf,static,good,30,63,320,240,2.1,FALSE,0,0,0,0,0
Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_le_goo_4,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\golf\Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_le_goo_4.avi,golf,static,good,30,78,320,240,2.6,FALSE,0,0,0,0,0
Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ri_goo_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\golf\Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ri_goo_3.avi,golf,static,good,30,78,320,240,2.6,FALSE,0,0,0,0,0
Fastestguninthewest_shoot_gun_f_nm_np1_ri_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_gun\Fastestguninthewest_shoot_gun_f_nm_np1_ri_med_0.avi,shoot_gun,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
FestivalofColors_stand_f_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\stand\FestivalofColors_stand_f_nm_np1_fr_med_0.avi,stand,static,medium,30,107,320,240,3.566666666666667,FALSE,0,0,0,0,0
FirearmsTraining_shoot_gun_f_nm_np2_le_med_10,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_gun\FirearmsTraining_shoot_gun_f_nm_np2_le_med_10.avi,shoot_gun,static,medium,30,113,320,240,3.7666666666666666,FALSE,0,0,0,0,0
FirearmsTraining_shoot_gun_u_nm_np1_ri_med_11,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_gun\FirearmsTraining_shoot_gun_u_nm_np1_ri_med_11.avi,shoot_gun,static,medium,30,92,320,240,3.066666666666667,FALSE,0,0,0,0,0
FirearmsTraining_shoot_gun_u_nm_np1_ri_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_gun\FirearmsTraining_shoot_gun_u_nm_np1_ri_med_3.avi,shoot_gun,static,medium,30,98,320,240,3.2666666666666666,FALSE,0,0,0,0,0
FirearmsTraining_shoot_gun_u_nm_np1_ri_med_4,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_gun\FirearmsTraining_shoot_gun_u_nm_np1_ri_med_4.avi,shoot_gun,static,medium,30,99,320,240,3.3,FALSE,0,0,0,0,0
Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_0.avi,chew,static,medium,30,103,320,240,3.433333333333333,FALSE,0,0,0,0,0
Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_1.avi,chew,static,medium,30,127,320,240,4.233333333333333,FALSE,0,0,0,0,0
Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_2.avi,chew,static,medium,30,131,320,240,4.366666666666666,FALSE,0,0,0,0,0
Fun_Chewing_Gum!_chew_h_nm_np2_fr_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Fun_Chewing_Gum!_chew_h_nm_np2_fr_med_3.avi,chew,static,medium,30,97,320,240,3.2333333333333334,FALSE,0,0,0,0,0
GardenWiseB256kb_pick_f_nm_np1_le_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pick\GardenWiseB256kb_pick_f_nm_np1_le_med_0.avi,pick,static,medium,30,79,320,240,2.6333333333333333,FALSE,0.004166667,1,0,0,0
Get_six_pack_abs_in_6_minutes_on_your_couch__This_Works!_situp_f_nm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\situp\Get_six_pack_abs_in_6_minutes_on_your_couch__This_Works!_situp_f_nm_np1_ba_med_1.avi,situp,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
Get_six_pack_abs_in_6_minutes_on_your_couch__This_Works!_situp_f_nm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\situp\Get_six_pack_abs_in_6_minutes_on_your_couch__This_Works!_situp_f_nm_np1_ba_med_2.avi,situp,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
Golf_Tips_-_Hit_The_Driver_300+_Yards!!!_golf_f_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\golf\Golf_Tips_-_Hit_The_Driver_300+_Yards!!!_golf_f_nm_np1_fr_med_0.avi,golf,static,medium,30,90,320,240,3,FALSE,0,0,0,0,0
Gum_Chewing_Girl_chew_h_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Gum_Chewing_Girl_chew_h_nm_np1_fr_med_0.avi,chew,static,medium,30,87,320,240,2.9,FALSE,0,0,0,0,0
Gum_Chewing_Girl_chew_h_nm_np1_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Gum_Chewing_Girl_chew_h_nm_np1_fr_med_1.avi,chew,static,medium,30,98,320,240,3.2666666666666666,FALSE,0,0,0,0,0
Gum_Chewing_Girl_chew_h_nm_np1_fr_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Gum_Chewing_Girl_chew_h_nm_np1_fr_med_2.avi,chew,static,medium,30,92,320,240,3.066666666666667,FALSE,0,0,0,0,0
Gymnastic_handstand_handstand_f_nm_np1_le_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\handstand\Gymnastic_handstand_handstand_f_nm_np1_le_med_2.avi,handstand,static,medium,30,79,320,240,2.6333333333333333,FALSE,0,0,0,0,0
Gymnastic_handstand_handstand_f_nm_np1_ri_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\handstand\Gymnastic_handstand_handstand_f_nm_np1_ri_med_0.avi,handstand,static,medium,30,79,320,240,2.6333333333333333,FALSE,0,0,0,0,0
Hand_Stand_Push_Ups_handstand_f_nm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\handstand\Hand_Stand_Push_Ups_handstand_f_nm_np1_ba_med_0.avi,handstand,static,medium,30,100,320,240,3.3333333333333335,FALSE,0,0,0,0,0
Highball_Cocktail_Drink_Recipe_pour_u_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\Highball_Cocktail_Drink_Recipe_pour_u_nm_np1_fr_med_0.avi,pour,static,medium,30,153,320,240,5.1,FALSE,0.004166667,1,1,0,0
Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\swing_baseball\Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_2.avi,swing_baseball,static,bad,30,84,320,240,2.8,FALSE,0,0,0,0,0
Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\swing_baseball\Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_3.avi,swing_baseball,static,bad,30,98,320,240,3.2666666666666666,FALSE,0,0,0,0,0
How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_1.avi,pour,static,medium,30,128,320,240,4.266666666666667,FALSE,0,0,0,0,0
How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_2.avi,pour,static,medium,30,100,320,240,3.3333333333333335,FALSE,0,0,0,0,0
How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_0.avi,pour,static,medium,30,149,320,240,4.966666666666667,FALSE,0.004166667,1,1,0,0
How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_1.avi,pour,static,medium,30,119,320,240,3.966666666666667,FALSE,0.004166667,1,1,0,0
How_to_do_a_Cartwheel_cartwheel_f_nm_np1_le_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\cartwheel\How_to_do_a_Cartwheel_cartwheel_f_nm_np1_le_med_2.avi,cartwheel,static,medium,30,102,320,240,3.4,FALSE,0,0,0,0,0
How_to_do_a_Cartwheel_cartwheel_f_nm_np1_ri_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\cartwheel\How_to_do_a_Cartwheel_cartwheel_f_nm_np1_ri_med_0.avi,cartwheel,static,medium,30,102,320,240,3.4,FALSE,0,0,0,0,0
How_to_get_a_six_pack_in_3minutes_EXPLOSIVE_RESULTS_IN_YOUR_4_WEEKS_situp_f_nm_np1_ri_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\situp\How_to_get_a_six_pack_in_3minutes_EXPLOSIVE_RESULTS_IN_YOUR_4_WEEKS_situp_f_nm_np1_ri_med_1.avi,situp,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
How_to_get_a_six_pack_in_3minutes_EXPLOSIVE_RESULTS_IN_YOUR_4_WEEKS_situp_f_nm_np1_ri_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\situp\How_to_get_a_six_pack_in_3minutes_EXPLOSIVE_RESULTS_IN_YOUR_4_WEEKS_situp_f_nm_np1_ri_med_2.avi,situp,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
How_to_smoke_smoke_h_nm_np1_fr_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\smoke\How_to_smoke_smoke_h_nm_np1_fr_goo_0.avi,smoke,static,good,30,124,320,240,4.133333333333334,FALSE,0,0,0,0,0
How_to_smoke_smoke_h_nm_np1_fr_goo_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\smoke\How_to_smoke_smoke_h_nm_np1_fr_goo_1.avi,smoke,static,good,30,112,320,240,3.7333333333333334,FALSE,0,0,0,0,0
HowtoswingaBaseballbat_swing_baseball_f_nm_np1_le_bad_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\swing_baseball\HowtoswingaBaseballbat_swing_baseball_f_nm_np1_le_bad_1.avi,swing_baseball,static,bad,30,143,320,240,4.766666666666667,FALSE,0,0,0,0,0
Iaido_13_katas_draw_sword_f_nm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\draw_sword\Iaido_13_katas_draw_sword_f_nm_np1_ba_med_2.avi,draw_sword,static,medium,30,83,320,240,2.7666666666666666,FALSE,0,0,0,0,0
Iaido_13_katas_draw_sword_f_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\draw_sword\Iaido_13_katas_draw_sword_f_nm_np1_fr_med_0.avi,draw_sword,static,medium,30,128,320,240,4.266666666666667,FALSE,0,0,0,0,0
Iaido_13_katas_draw_sword_f_nm_np1_fr_med_7,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\draw_sword\Iaido_13_katas_draw_sword_f_nm_np1_fr_med_7.avi,draw_sword,static,medium,30,91,320,240,3.033333333333333,FALSE,0,0,0,0,0
Iaido_13_katas_draw_sword_f_nm_np1_fr_med_9,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\draw_sword\Iaido_13_katas_draw_sword_f_nm_np1_fr_med_9.avi,draw_sword,static,medium,30,110,320,240,3.6666666666666665,FALSE,0,0,0,0,0
Iaido_13_katas_draw_sword_f_nm_np1_le_med_5,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\draw_sword\Iaido_13_katas_draw_sword_f_nm_np1_le_med_5.avi,draw_sword,static,medium,30,62,320,240,2.066666666666667,FALSE,0,0,0,0,0
Iaido_13_katas_sword_exercise_f_nm_np1_ba_bad_11,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\sword_exercise\Iaido_13_katas_sword_exercise_f_nm_np1_ba_bad_11.avi,sword_exercise,static,bad,30,110,320,240,3.6666666666666665,FALSE,0,0,0,0,0
Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_10,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\sword_exercise\Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_10.avi,sword_exercise,static,bad,30,77,320,240,2.566666666666667,FALSE,0,0,0,0,0
Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_13,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\sword_exercise\Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_13.avi,sword_exercise,static,bad,30,65,320,240,2.1666666666666665,FALSE,0,0,0,0,0
Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\sword_exercise\Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_3.avi,sword_exercise,static,bad,30,75,320,240,2.5,FALSE,0,0,0,0,0
Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_4,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\sword_exercise\Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_4.avi,sword_exercise,static,bad,30,87,320,240,2.9,FALSE,0,0,0,0,0
Iaido_video_instruction_series_Wehrhahn_Sensei_draw_sword_f_nm_np1_le_med_5,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\draw_sword\Iaido_video_instruction_series_Wehrhahn_Sensei_draw_sword_f_nm_np1_le_med_5.avi,draw_sword,static,medium,30,75,320,240,2.5,FALSE,0,0,0,0,0
Iaido_video_instruction_series_Wehrhahn_Sensei_sword_exercise_f_nm_np1_le_bad_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\sword_exercise\Iaido_video_instruction_series_Wehrhahn_Sensei_sword_exercise_f_nm_np1_le_bad_1.avi,sword_exercise,static,bad,30,75,320,240,2.5,FALSE,0,0,0,0,0
Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\situp\Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_2.avi,situp,static,medium,30,114,320,240,3.8,FALSE,0,0,0,0,0
Intermidate_to_advanced_abs_situp_f_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\situp\Intermidate_to_advanced_abs_situp_f_nm_np1_fr_med_0.avi,situp,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
Intermidate_to_advanced_abs_situp_f_nm_np1_fr_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\situp\Intermidate_to_advanced_abs_situp_f_nm_np1_fr_med_2.avi,situp,static,medium,30,82,320,240,2.7333333333333334,FALSE,0,0,0,0,0
Jeff_Ritter_-_Power_Drill_golf_f_nm_np1_ri_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\golf\Jeff_Ritter_-_Power_Drill_golf_f_nm_np1_ri_med_0.avi,golf,static,medium,30,78,320,240,2.6,FALSE,0,0,0,0,0
Jeff_Ritter_-_The_Transition_golf_f_nm_np1_ri_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\golf\Jeff_Ritter_-_The_Transition_golf_f_nm_np1_ri_med_0.avi,golf,static,medium,30,78,320,240,2.6,FALSE,0,0,0,0,0
Just_Say_NO_to_AQUA_DOTS!_climb_stairs_l_nm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb_stairs\Just_Say_NO_to_AQUA_DOTS!_climb_stairs_l_nm_np1_ba_med_0.avi,climb_stairs,static,medium,30,79,320,240,2.6333333333333333,FALSE,0,0,0,0,0
Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_0.avi,pour,static,medium,30,171,320,240,5.7,FALSE,0.004166667,1,1,0,1
Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_1.avi,pour,static,medium,30,80,320,240,2.6666666666666665,FALSE,0.004166667,1,1,0,1
KnifeThrowing_throw_f_nm_np1_le_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\KnifeThrowing_throw_f_nm_np1_le_med_0.avi,throw,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
KnifeThrowing_throw_f_nm_np1_le_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\KnifeThrowing_throw_f_nm_np1_le_med_1.avi,throw,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
KnifeThrowing_throw_f_nm_np1_le_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\KnifeThrowing_throw_f_nm_np1_le_med_2.avi,throw,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
KnifeThrowing_throw_f_nm_np1_le_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\KnifeThrowing_throw_f_nm_np1_le_med_3.avi,throw,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
KnifeThrowing_throw_f_nm_np1_le_med_4,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\KnifeThrowing_throw_f_nm_np1_le_med_4.avi,throw,static,medium,30,95,320,240,3.1666666666666665,FALSE,0,0,0,0,0
Knifethrowing4knivestogethernospin_throw_u_nm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Knifethrowing4knivestogethernospin_throw_u_nm_np1_ba_med_0.avi,throw,static,medium,30,126,320,240,4.2,FALSE,0,0,0,0,0
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_0.avi,shoot_ball,static,medium,30,114,320,240,3.8,FALSE,0,0,0,0,0
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_1.avi,shoot_ball,static,medium,30,106,320,240,3.533333333333333,FALSE,0,0,0,0,0
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_2.avi,shoot_ball,static,medium,30,82,320,240,2.7333333333333334,FALSE,0,0,0,0,0
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_3.avi,shoot_ball,static,medium,30,106,320,240,3.533333333333333,FALSE,0,0,0,0,0
LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_4,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_4.avi,shoot_ball,static,medium,30,82,320,240,2.7333333333333334,FALSE,0,0,0,0,0
Learn_How_to_do_a_Handstand_handstand_f_nm_np1_ri_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\handstand\Learn_How_to_do_a_Handstand_handstand_f_nm_np1_ri_med_1.avi,handstand,static,medium,30,96,320,240,3.2,FALSE,0,0,0,0,0
Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\brush_hair\Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_1.avi,brush_hair,static,medium,30,97,320,240,3.2333333333333334,FALSE,0,0,0,0,0
Long_Handstand_-_Two_Minutes_handstand_f_nm_np1_ri_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\handstand\Long_Handstand_-_Two_Minutes_handstand_f_nm_np1_ri_med_0.avi,handstand,static,medium,30,79,320,240,2.6333333333333333,FALSE,0,0,0,0,0
Lori_Does_Desktop_Pushups_pushup_f_nm_np1_le_goo_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pushup\Lori_Does_Desktop_Pushups_pushup_f_nm_np1_le_goo_1.avi,pushup,static,good,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
Lori_Does_Desktop_Pushups_pushup_f_nm_np1_le_goo_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pushup\Lori_Does_Desktop_Pushups_pushup_f_nm_np1_le_goo_2.avi,pushup,static,good,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\situp\Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_2.avi,situp,static,bad,30,114,320,240,3.8,FALSE,0,0,0,0,0
Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\situp\Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_3.avi,situp,static,bad,30,98,320,240,3.2666666666666666,FALSE,0,0,0,0,0
Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_4,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\situp\Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_4.avi,situp,static,bad,30,105,320,240,3.5,FALSE,0,0,0,0,0
Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_ri_bad_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\situp\Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_ri_bad_1.avi,situp,static,bad,30,113,320,240,3.7666666666666666,FALSE,0,0,0,0,0
Massive_Bubble_Gum_Bubble_chew_h_nm_np1_le_goo_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Massive_Bubble_Gum_Bubble_chew_h_nm_np1_le_goo_1.avi,chew,static,good,30,90,320,240,3,FALSE,0,0,0,0,0
MattBolden(hittinginslowmotion)_swing_baseball_f_nm_np1_fr_bad_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\swing_baseball\MattBolden(hittinginslowmotion)_swing_baseball_f_nm_np1_fr_bad_0.avi,swing_baseball,static,bad,30,113,320,240,3.7666666666666666,FALSE,0,0,0,0,0
MeShootin2_shoot_gun_u_nm_np1_ri_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_gun\MeShootin2_shoot_gun_u_nm_np1_ri_med_0.avi,shoot_gun,static,medium,30,76,320,240,2.533333333333333,FALSE,0,0,0,0,0
MeShootin2_shoot_gun_u_nm_np1_ri_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_gun\MeShootin2_shoot_gun_u_nm_np1_ri_med_1.avi,shoot_gun,static,medium,30,164,320,240,5.466666666666667,FALSE,0,0,0,0,0
MeShootin2_shoot_gun_u_nm_np1_ri_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_gun\MeShootin2_shoot_gun_u_nm_np1_ri_med_2.avi,shoot_gun,static,medium,30,140,320,240,4.666666666666667,FALSE,0,0,0,0,0
Me_chewing_hubba_bubba_bubble_gum_chew_h_nm_np1_fr_bad_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Me_chewing_hubba_bubba_bubble_gum_chew_h_nm_np1_fr_bad_0.avi,chew,static,bad,30,85,320,240,2.8333333333333335,FALSE,0,0,0,0,0
Me_chewing_hubba_bubba_bubble_gum_chew_h_nm_np1_fr_bad_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Me_chewing_hubba_bubba_bubble_gum_chew_h_nm_np1_fr_bad_1.avi,chew,static,bad,30,118,320,240,3.933333333333333,FALSE,0,0,0,0,0
Me_chewing_hubba_bubba_bubble_gum_chew_h_nm_np1_fr_bad_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Me_chewing_hubba_bubba_bubble_gum_chew_h_nm_np1_fr_bad_2.avi,chew,static,bad,30,93,320,240,3.1,FALSE,0,0,0,0,0
Mr__Bubblegum_chew_h_nm_np1_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Mr__Bubblegum_chew_h_nm_np1_fr_med_1.avi,chew,static,medium,30,97,320,240,3.2333333333333334,FALSE,0,0,0,0,0
Mr__Bubblegum_chew_h_nm_np1_fr_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Mr__Bubblegum_chew_h_nm_np1_fr_med_2.avi,chew,static,medium,30,105,320,240,3.5,FALSE,0,0,0,0,0
My_First_Hefeweizen_pour_u_nm_np1_ri_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\My_First_Hefeweizen_pour_u_nm_np1_ri_med_1.avi,pour,static,medium,30,142,320,240,4.733333333333333,FALSE,0,0,0,0,0
My_Lil__Man_clapping_his_Hands_clap_u_nm_np1_fr_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\clap\My_Lil__Man_clapping_his_Hands_clap_u_nm_np1_fr_goo_0.avi,clap,static,good,30,79,320,240,2.6333333333333333,FALSE,0,0,0,0,0
My_Lil__Man_clapping_his_Hands_clap_u_nm_np1_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\clap\My_Lil__Man_clapping_his_Hands_clap_u_nm_np1_fr_med_1.avi,clap,static,medium,30,78,320,240,2.6,FALSE,0,0,0,0,0
My_smileEh_smile_h_nm_np1_fr_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\smile\My_smileEh_smile_h_nm_np1_fr_goo_0.avi,smile,static,good,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
NH-__Open_Carry_Litter_Pickup_in__troubled__neighborhood_pick_f_nm_np1_le_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pick\NH-__Open_Carry_Litter_Pickup_in__troubled__neighborhood_pick_f_nm_np1_le_med_0.avi,pick,static,medium,30,65,320,240,2.1666666666666665,FALSE,0,0,0,0,0
